Time,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64
31.2,24,34,204,874,1466,1509,1452,1441,1422,1309,1258,1117,984,893,812,762,675,629,558,462,423,385,283,245,163,104,82,37,28,12,11,15,14,15,17,12,13,15,15,15,14,20,10,10,10,11,13,12,7,9,10,12,16,16,9,14,18,11,6,8,17,14,14,6
31.205,23,31,147,699,1409,1741,1593,1486,1359,1258,1290,1091,997,872,845,721,727,606,583,443,432,388,286,242,144,119,75,28,21,9,16,11,11,17,14,19,11,12,19,16,9,14,22,10,9,13,10,12,10,10,8,9,12,17,13,14,9,19,12,8,10,7,21,11
31.21,30,46,105,677,1393,1747,1634,1508,1329,1316,1274,1108,988,900,813,759,695,620,560,469,431,373,315,230,146,122,66,21,22,12,12,10,10,16,16,19,8,11,21,15,12,10,21,17,9,7,11,12,14,9,9,9,10,10,16,11,15,17,14,11,9,5,14,17
31.215,46,73,95,583,1304,1887,1688,1521,1427,1302,1246,1085,987,911,819,714,686,634,552,482,434,362,331,217,157,113,68,22,18,16,10,11,11,13,13,20,10,15,11,14,24,9,13,18,13,11,8,12,14,12,11,3,10,10,12,13,17,16,10,16,11,11,6,8
31.22,48,54,95,464,1147,1872,1916,1634,1475,1308,1285,1078,929,923,815,733,692,618,536,471,452,347,326,215,153,98,69,28,6,15,11,15,11,12,11,19,14,17,9,11,21,19,5,16,15,16,9,11,9,11,9,14,7,12,14,7,16,10,18,16,8,13,9,6
31.225,18,66,111,513,1288,1907,1871,1526,1362,1305,1237,1106,961,903,831,750,690,627,560,467,434,371,314,240,158,102,55,32,10,6,12,16,11,11,9,14,13,22,11,12,10,21,18,7,15,17,17,12,10,5,12,10,13,6,10,18,9,11,14,13,16,17,9,5
31.23,29,45,137,576,1280,1796,1791,1587,1393,1312,1204,1166,1023,896,825,699,732,608,551,480,412,373,310,247,163,100,65,25,18,7,5,13,14,11,8,13,14,18,7,25,6,10,22,18,10,13,16,14,12,11,6,12,13,11,7,11,15,8,11,17,15,16,11,8
31.235,36,58,107,619,1299,1858,1676,1618,1406,1252,1249,1152,998,971,807,773,661,602,555,494,416,366,297,244,158,118,48,32,16,11,5,10,9,15,7,11,13,13,15,20,14,7,16,12,23,11,10,19,15,13,8,7,10,15,6,10,13,14,10,12,14,11,13,12
31.24,34,61,113,450,1465,1834,1659,1544,1465,1318,1202,1188,1073,902,899,768,639,611,575,480,408,353,297,220,169,95,57,29,17,12,10,3,11,13,6,18,7,8,18,10,21,13,10,14,15,16,13,19,14,14,14,8,10,10,11,11,6,13,11,12,13,13,13,11
31.245,34,68,125,547,1317,1760,1672,1575,1503,1354,1284,1195,1020,923,879,796,619,620,574,476,386,358,283,220,176,102,53,27,13,13,14,7,5,16,6,11,13,8,9,14,16,15,19,12,8,19,11,18,16,14,16,11,12,7,12,13,10,6,8,10,13,14,15,12
31.25,39,70,211,713,1214,1529,1660,1636,1456,1394,1334,1154,1068,948,885,751,708,595,518,494,381,359,281,222,173,93,67,30,14,14,12,12,6,13,8,7,13,10,10,8,11,20,15,13,14,13,12,17,13,13,25,10,14,11,10,9,14,8,3,10,10,15,17,11
31.255,50,73,376,799,1080,1395,1583,1600,1516,1390,1339,1191,1095,987,887,763,701,613,496,465,408,342,288,216,160,110,69,33,12,12,14,13,9,9,12,7,13,8,9,9,12,9,16,19,12,16,13,7,23,10,14,21,14,13,13,7,13,12,8,6,9,8,16,14
31.26,52,93,297,763,1237,1446,1556,1624,1512,1358,1310,1172,1072,1037,865,765,730,595,521,455,396,379,276,209,168,116,61,32,15,9,12,7,20,5,10,12,8,9,12,13,6,8,9,16,21,11,14,15,5,24,8,15,25,7,17,14,8,7,14,13,7,5,9,10
31.265,39,83,357,818,1211,1569,1520,1544,1467,1369,1251,1144,1116,1002,828,794,730,612,554,466,390,368,277,234,171,106,77,32,19,10,7,9,14,17,6,8,11,9,11,11,12,6,10,8,13,20,16,16,8,12,17,12,14,16,18,15,12,10,10,9,16,5,7,7
31.27,18,63,266,921,1356,1247,1517,1628,1554,1418,1327,1174,1087,953,873,756,727,623,551,433,409,349,304,224,142,119,73,35,18,16,10,6,9,17,10,10,7,11,10,11,15,8,8,5,11,14,18,18,10,13,19,14,11,9,21,16,12,13,10,10,8,14,11,4
31.275,16,31,108,849,1523,1387,1396,1611,1568,1467,1370,1221,1050,1011,826,767,707,626,532,474,385,367,283,212,160,116,61,35,14,13,11,10,12,7,16,11,9,6,8,10,16,7,12,6,9,10,16,17,17,15,8,19,14,12,9,15,24,11,10,14,8,10,11,10
31.28,35,42,175,1072,1265,1362,1433,1554,1526,1447,1385,1244,1108,938,851,779,714,624,557,429,402,326,323,219,167,111,74,35,20,15,8,10,12,9,11,11,14,8,8,6,10,15,7,11,6,12,9,16,16,15,16,12,16,13,13,10,15,19,16,15,10,10,8,6
31.285,30,33,86,688,1555,1580,1553,1573,1515,1465,1349,1167,1069,951,848,761,695,612,543,491,392,345,299,233,145,117,75,44,23,10,14,7,12,8,9,15,13,9,8,8,9,8,11,12,9,11,8,10,15,13,18,14,11,22,15,6,15,17,13,18,16,9,8,8
31.29,34,36,143,547,1446,1783,1630,1548,1528,1465,1350,1187,1035,931,792,779,660,659,529,492,390,348,291,252,152,99,80,50,30,10,16,10,8,9,11,9,12,15,8,12,6,10,4,11,9,13,12,10,11,14,11,14,16,16,15,14,12,13,13,22,15,17,5,7
31.295,16,55,67,394,1382,2100,1706,1591,1483,1467,1344,1124,1031,917,793,776,639,647,567,469,414,359,304,225,167,92,86,40,22,21,15,15,5,12,9,7,10,13,15,11,8,7,7,7,10,10,11,12,11,15,11,10,15,18,14,16,12,8,22,14,14,18,13,7
31.3,31,40,98,466,1216,1984,1897,1632,1507,1473,1296,1156,994,886,849,744,639,672,541,489,387,376,284,223,167,104,77,50,24,14,20,13,13,10,12,6,11,7,12,12,15,6,10,5,10,7,7,12,10,15,15,13,9,17,14,16,18,9,11,16,19,12,14,15
31.305,53,54,99,553,1431,1807,1831,1551,1532,1418,1381,1117,987,906,828,750,689,626,571,474,392,365,313,216,174,116,70,43,23,13,16,11,19,14,9,9,7,13,9,12,14,8,14,5,4,13,4,11,11,14,12,14,13,7,16,16,13,16,14,10,14,20,12,10
31.31,35,66,96,468,1341,1940,1793,1662,1602,1486,1285,1147,1000,835,849,762,652,627,574,457,421,359,291,217,164,140,68,38,26,13,15,13,11,25,10,11,8,6,12,14,8,15,10,8,8,2,13,6,12,11,8,12,20,9,12,13,12,19,16,12,12,19,17,7
31.315,22,61,104,530,1451,1828,1796,1695,1512,1435,1287,1134,1038,893,827,770,680,644,551,449,415,349,279,232,177,136,73,34,17,20,14,14,11,19,16,13,9,11,8,10,7,17,13,5,11,6,7,6,10,9,13,11,13,18,9,13,11,12,20,12,12,19,18,11
31.32,30,59,91,569,1471,1843,1818,1588,1547,1439,1229,1138,1049,930,831,794,675,645,575,444,414,355,263,257,168,122,62,43,15,12,16,13,13,14,16,16,16,5,14,10,9,7,12,15,8,9,4,7,12,4,11,15,13,9,20,9,11,12,18,14,14,12,13,19
31.325,65,63,125,697,1283,1875,1846,1572,1538,1444,1190,1153,1038,956,843,779,689,621,595,479,398,340,290,227,196,108,65,33,26,13,13,12,14,16,12,15,19,12,13,8,12,6,8,11,13,11,6,5,7,11,7,13,12,10,15,17,12,8,12,16,18,13,10,12
31.33,60,75,182,833,1296,1654,1900,1656,1466,1331,1216,1126,1064,973,850,786,705,644,577,508,377,360,276,226,193,113,69,38,29,14,12,12,13,14,19,11,16,14,11,14,11,9,9,8,15,9,8,6,9,7,5,11,11,9,17,12,15,14,9,12,15,17,14,6
31.335,34,72,227,721,1542,1815,1837,1549,1362,1274,1132,1163,1038,996,881,802,709,627,562,525,428,338,303,235,183,128,70,29,25,12,15,10,13,11,17,19,10,15,18,12,11,8,11,6,12,13,10,9,3,8,8,9,10,8,11,17,13,12,9,14,13,15,19,10
31.34,36,63,225,741,1519,1699,1839,1657,1458,1272,1175,1125,1020,996,845,822,712,622,581,508,434,352,275,235,199,121,69,23,18,18,15,15,7,12,18,14,16,18,11,14,18,10,6,8,12,9,10,11,7,6,6,10,6,7,9,14,16,17,7,15,7,19,17,11
31.345,40,70,142,626,1443,1829,1876,1752,1514,1321,1207,1136,1020,924,888,773,723,641,567,504,414,371,273,222,184,126,65,28,11,18,15,14,10,13,12,16,15,17,13,11,20,14,8,7,14,6,9,9,13,5,6,7,6,10,8,10,11,15,18,12,8,20,6,16
31.35,58,62,163,418,1473,1939,1858,1737,1547,1393,1252,1133,1053,972,901,738,689,665,544,498,400,380,248,227,167,141,56,26,15,11,11,14,18,11,13,9,18,16,13,16,12,22,12,5,10,8,10,9,12,7,7,7,8,5,10,9,9,13,17,9,12,17,10,10
31.355,30,69,115,490,1502,1855,1955,1813,1550,1339,1174,1173,1039,937,905,789,684,650,571,492,396,364,271,220,172,133,56,30,14,11,9,11,21,14,9,8,10,16,20,15,12,16,12,18,7,9,10,10,7,11,10,8,5,11,6,7,13,10,9,14,14,13,14,8
31.36,29,67,121,529,1259,2057,2019,1878,1500,1283,1168,1111,1069,960,906,799,701,658,560,485,408,349,276,216,185,131,56,29,11,11,10,8,13,17,11,12,12,16,8,20,17,9,21,14,12,8,11,8,8,8,12,10,7,7,7,6,11,8,10,12,17,8,18,9
31.365,31,68,129,598,1512,1703,1986,1865,1609,1306,1151,1083,981,999,931,800,723,662,596,491,410,337,257,244,188,108,65,18,17,6,8,16,4,15,14,17,10,13,12,9,21,17,13,13,12,17,9,8,7,11,9,9,10,9,6,7,9,10,5,10,13,18,9,11
31.37,36,57,109,639,1422,1825,1916,1917,1669,1276,1143,1090,944,999,932,822,703,649,616,479,405,357,271,231,175,125,59,31,9,9,7,13,6,14,11,13,18,14,10,13,14,18,14,17,8,15,17,9,9,5,12,6,8,9,8,9,3,12,8,7,11,20,8,10
31.375,43,54,163,765,1283,1732,1921,1900,1682,1369,1163,1022,988,971,948,799,742,646,580,486,408,337,294,233,180,117,67,29,18,6,10,6,13,7,9,16,15,14,16,10,12,17,12,18,16,14,13,10,14,7,10,4,8,10,8,8,7,8,7,11,5,15,15,10
31.38,51,59,339,852,1137,1385,1970,2004,1644,1435,1188,1057,1000,986,953,812,728,634,574,482,404,339,279,235,189,117,71,29,22,8,10,4,10,12,7,13,16,11,18,13,11,9,22,8,17,18,13,13,12,10,12,6,8,5,13,7,9,4,7,9,9,11,13,11
31.385,59,89,454,858,1234,1343,1604,1941,1805,1486,1203,1065,1000,974,913,857,752,636,601,456,421,351,296,236,159,117,77,24,19,14,10,4,8,12,6,14,11,17,13,12,13,11,13,18,12,16,19,17,7,8,17,7,9,7,6,9,7,10,6,4,13,9,10,6
31.39,44,65,432,790,1289,1477,1532,1914,1682,1544,1289,1104,1014,1050,878,856,719,606,611,487,404,345,284,248,168,104,78,23,18,12,11,7,6,9,10,6,15,13,13,14,12,13,18,12,14,12,19,15,12,13,14,8,10,7,6,6,11,7,11,6,8,6,11,7
31.395,21,51,195,811,1347,1632,1666,1799,1713,1505,1364,1123,1088,967,926,811,710,630,561,500,396,346,290,239,151,122,62,38,14,13,8,10,8,4,13,8,11,13,14,13,14,12,14,12,17,14,12,19,16,11,14,11,10,5,10,3,7,8,11,8,11,6,8,7
31.4,18,35,211,780,1321,1600,1716,1736,1720,1561,1329,1246,1127,993,910,802,664,628,589,460,389,351,304,224,149,124,57,40,16,9,12,10,7,6,8,13,6,12,10,13,14,19,11,11,13,18,8,15,22,17,11,9,12,12,7,4,10,4,10,9,4,13,7,8
31.405,22,48,252,973,1339,1406,1579,1793,1667,1566,1339,1251,1090,1026,884,862,665,649,549,478,395,354,305,232,155,115,67,34,21,15,11,10,10,7,6,9,12,7,12,10,15,17,14,12,9,18,14,11,17,21,12,12,12,8,12,7,6,9,7,9,5,11,7,8
31.41,20,50,95,767,1517,1618,1785,1746,1658,1422,1372,1166,1160,1015,868,795,719,621,577,469,413,336,323,226,164,102,76,36,19,13,16,11,11,8,9,7,7,8,13,11,9,18,15,17,8,13,18,12,15,13,17,12,13,13,9,12,6,8,9,5,7,6,10,8
31.415,26,42,136,657,1502,1710,1752,1765,1618,1473,1379,1261,1108,994,844,815,752,599,591,459,389,346,331,227,165,92,70,34,24,11,17,12,11,11,5,9,11,8,6,13,10,16,15,14,14,12,8,18,17,14,13,13,15,12,13,10,11,7,6,9,7,6,9,5
31.42,26,31,209,825,1265,1691,1697,1747,1635,1458,1441,1287,1122,994,892,782,758,600,540,473,400,351,307,237,165,103,62,43,27,10,15,13,16,10,8,8,8,11,10,7,13,8,16,16,15,17,7,13,16,18,12,12,19,7,16,11,10,11,3,10,7,7,13,3
31.425,27,25,122,541,1436,1954,1903,1755,1560,1402,1343,1209,1098,990,917,774,776,618,544,466,423,345,289,251,163,107,72,39,22,16,13,12,11,15,13,8,8,9,10,13,6,9,17,11,14,18,12,12,11,17,19,13,8,18,16,12,9,10,8,8,8,7,4,13
31.43,43,33,103,445,1447,1911,1864,1913,1695,1407,1374,1180,1061,993,863,772,751,642,549,461,403,362,277,251,181,99,73,39,27,12,9,16,12,18,9,11,10,6,16,6,13,6,16,12,12,9,18,14,10,14,19,13,14,9,14,19,11,11,7,8,8,11,6,3
31.435,10,47,67,496,1281,1997,2004,1867,1649,1458,1307,1218,1106,962,896,775,741,643,536,478,412,332,292,268,153,105,55,41,23,10,15,12,11,14,14,14,4,11,13,11,9,7,15,9,14,9,14,16,16,12,10,21,15,12,12,14,13,11,14,7,9,5,12,6
31.44,21,33,102,401,1279,2113,2142,1818,1575,1418,1268,1196,1100,971,869,854,722,659,543,468,446,317,263,269,170,95,63,38,23,15,12,11,14,12,11,17,9,10,10,12,7,15,5,8,16,12,13,15,16,9,17,8,23,18,10,9,20,12,11,10,11,8,5,7
31.445,25,43,116,505,1260,2012,2124,1891,1542,1458,1250,1167,1083,974,856,795,777,623,566,486,443,329,266,250,176,105,67,46,20,14,13,14,12,13,14,10,15,9,9,6,16,9,15,5,6,18,8,19,13,17,10,16,10,19,17,11,19,13,14,10,10,9,6,4
31.45,8,46,68,470,1379,2034,2039,1845,1625,1470,1291,1131,1106,951,854,783,756,644,580,493,401,350,283,252,172,110,58,40,20,16,13,9,17,9,15,11,12,13,11,9,12,12,11,10,7,6,14,18,16,15,9,16,14,9,25,13,9,18,15,13,10,7,9,8
31.455,20,35,62,497,1221,2005,2186,1846,1636,1454,1290,1158,1124,983,856,842,713,625,585,501,382,346,288,253,170,102,53,31,18,13,15,13,14,11,12,14,10,15,13,12,8,14,9,12,10,5,8,19,16,14,11,13,14,10,17,16,15,16,15,16,10,7,10,8
31.46,26,39,118,583,1079,1869,2274,1941,1631,1425,1258,1154,1118,941,913,839,761,671,538,472,416,329,291,230,173,106,61,25,18,17,11,16,13,15,9,11,12,12,11,15,15,9,15,7,11,13,5,10,16,17,18,8,9,16,13,13,17,19,12,15,14,13,7,8
31.465,15,48,169,604,1179,1703,2039,1993,1731,1438,1287,1200,1077,1023,916,853,748,640,579,478,387,325,296,222,159,105,56,34,20,12,9,15,14,16,10,17,7,9,14,16,12,14,11,14,8,10,10,9,15,18,19,5,11,10,15,16,10,19,14,15,17,16,9,5
31.47,10,43,218,575,1138,1897,2073,1939,1633,1443,1262,1190,1063,985,901,825,775,697,547,503,391,312,332,204,153,125,54,29,23,12,14,8,13,15,14,14,13,9,12,13,16,10,10,15,12,12,6,8,16,11,16,21,7,12,9,18,11,12,14,22,14,8,18,11
31.475,30,48,51,531,1412,1854,2003,1902,1691,1444,1286,1167,1065,1057,916,877,758,651,541,530,373,330,291,210,157,98,65,35,9,17,12,8,13,13,18,13,12,11,13,7,10,19,11,14,9,17,6,12,11,9,15,16,18,8,9,16,11,15,11,16,16,18,13,9
31.48,26,48,99,728,1346,1700,1929,1951,1628,1452,1294,1212,1085,1029,950,883,794,580,602,480,390,351,280,207,162,103,61,36,11,15,10,10,7,16,16,11,13,9,15,9,10,17,9,15,10,16,11,11,9,13,6,20,20,7,10,10,17,11,14,13,16,18,16,11
31.485,37,63,64,458,1453,1933,1952,1922,1700,1408,1304,1194,1102,1005,913,881,778,646,549,502,406,336,276,223,142,104,61,36,18,7,15,9,6,13,15,13,13,12,16,11,11,13,11,13,7,19,11,14,9,13,9,9,15,18,13,12,11,12,12,12,14,13,14,19
31.49,43,86,87,526,1352,1899,1947,1919,1765,1449,1313,1200,1106,990,956,859,754,629,559,508,401,331,257,212,139,124,59,36,24,14,6,16,8,7,13,12,16,7,17,16,7,15,12,10,11,14,14,15,9,10,11,14,11,21,14,8,7,13,18,9,16,10,16,10
31.495,48,69,144,581,1181,1904,1964,1927,1856,1463,1368,1211,1042,985,935,881,726,662,534,488,429,318,268,192,153,113,68,40,18,21,10,7,15,9,5,14,11,17,8,19,13,12,11,8,13,11,12,19,12,11,14,15,11,7,22,11,11,9,12,13,14,9,21,4
31.5,41,56,176,649,1302,1731,1994,1957,1768,1539,1296,1162,1048,996,933,847,749,654,573,500,432,339,261,199,148,120,68,27,23,18,16,9,10,13,6,11,11,14,10,11,19,14,12,7,12,12,10,16,15,12,14,14,9,11,13,13,18,12,9,10,13,18,5,18
31.505,55,84,115,569,1330,1868,2008,1994,1801,1463,1325,1151,1033,994,924,833,718,682,550,514,430,366,278,199,142,111,67,36,23,9,17,14,9,9,9,11,9,15,9,14,15,13,16,8,11,11,11,14,16,13,9,14,12,14,11,16,17,14,9,10,7,16,14,4
31.51,37,54,138,473,1242,1972,2131,1988,1839,1483,1298,1155,1026,988,925,828,746,666,553,507,410,379,265,202,140,110,68,35,16,17,14,13,12,11,11,6,10,8,15,12,10,19,14,14,11,8,10,11,13,17,14,14,11,16,8,12,13,19,15,9,12,7,15,9
31.515,31,61,113,476,1349,2001,2065,1888,1780,1518,1383,1160,1036,1028,913,819,762,663,550,473,430,369,273,204,151,105,59,39,11,16,18,9,13,14,11,8,15,5,10,14,10,15,11,16,13,12,7,13,12,14,15,10,14,14,12,10,15,12,16,16,8,10,13,9
31.52,29,62,116,511,1385,1959,1988,1943,1728,1567,1335,1173,1102,998,926,841,765,652,557,477,437,344,279,194,151,110,61,38,14,9,13,16,11,16,11,9,13,10,8,6,11,18,9,17,10,18,8,11,5,14,17,13,16,15,9,12,12,11,18,14,13,7,11,14
31.525,33,73,123,613,1431,1834,1979,1887,1800,1561,1324,1196,1029,984,951,852,769,684,561,461,449,333,299,186,142,116,69,34,13,12,8,17,13,17,9,10,10,13,11,7,7,8,20,11,13,14,17,11,6,7,10,21,13,11,22,7,15,11,7,17,17,9,14,8
31.53,18,65,106,576,1635,1858,1889,1848,1761,1484,1383,1184,1071,1015,908,894,784,668,545,483,433,342,297,200,148,107,62,32,17,9,10,10,16,13,12,13,6,14,9,12,9,5,19,12,12,12,18,15,9,6,7,20,9,15,15,15,10,12,15,8,15,16,12,10
31.535,19,50,116,691,1779,1767,1778,1815,1749,1480,1304,1210,1114,967,1001,858,753,696,539,515,412,360,278,219,146,115,59,30,18,18,9,5,12,20,7,17,9,14,7,11,9,8,12,15,12,13,13,16,10,14,7,10,11,14,16,14,11,15,12,13,7,19,10,15
31.54,45,48,119,766,1595,1815,1831,1808,1719,1503,1305,1197,1144,975,964,874,810,679,559,507,411,353,298,213,156,106,48,29,13,16,14,6,10,10,18,11,13,13,7,8,9,13,12,8,15,11,13,11,18,10,11,9,10,15,6,19,15,16,11,12,13,5,16,14
31.545,64,57,201,1014,1380,1648,1772,1759,1751,1531,1343,1216,1155,1029,968,873,814,684,544,517,400,381,280,213,161,96,52,23,15,15,13,10,10,11,14,9,14,18,7,6,7,11,12,10,12,14,17,7,15,14,9,12,8,15,9,11,14,20,11,13,9,13,16,6
31.55,45,74,246,1152,1352,1472,1789,1791,1674,1533,1336,1273,1143,1034,937,853,846,716,565,501,414,340,299,245,149,92,55,28,11,18,15,8,9,16,5,15,10,15,19,6,4,9,7,15,12,10,13,16,8,15,14,10,10,6,19,10,9,16,18,9,12,13,12,12
31.555,55,69,192,883,1575,1641,1736,1813,1663,1612,1384,1211,1109,1040,971,847,790,675,569,522,418,345,311,227,168,87,60,28,15,11,20,13,9,11,10,14,10,14,14,11,8,5,6,9,14,14,12,13,10,17,13,14,8,8,10,12,18,5,15,19,11,12,6,13
31.56,49,73,183,869,1479,1725,1768,1815,1759,1551,1370,1272,1110,1030,918,869,783,698,591,499,408,353,315,228,159,101,47,30,14,7,14,18,13,8,12,12,12,12,15,10,9,10,6,4,12,13,14,14,8,14,17,11,13,10,10,10,15,9,14,13,12,11,16,3
31.565,22,55,106,526,1591,1966,1965,1808,1719,1574,1417,1190,1133,1018,913,896,781,685,586,491,405,358,325,236,143,93,50,21,10,8,6,15,19,15,4,15,8,14,15,12,8,12,8,5,7,12,16,13,11,11,13,9,17,14,8,8,13,12,14,12,11,13,15,9
31.57,31,52,120,566,1470,2000,1951,1876,1764,1577,1427,1179,1117,991,936,869,799,653,597,513,389,386,303,234,151,90,55,21,11,9,3,8,16,14,13,10,7,15,12,15,9,11,13,9,4,5,12,18,10,16,13,9,13,7,18,7,10,17,10,15,9,12,13,11
31.575,41,46,174,700,1302,2100,1993,1751,1673,1575,1429,1241,1084,1038,917,861,832,659,583,485,451,359,309,222,158,102,53,22,15,5,8,7,14,8,10,14,10,11,12,14,12,10,10,16,9,5,7,10,11,18,11,18,7,9,11,14,9,15,13,11,15,6,10,15
31.58,47,82,169,764,1319,1845,2090,1801,1752,1577,1418,1220,1091,1002,920,883,786,682,600,511,452,375,292,222,161,111,42,21,13,5,5,9,7,14,10,7,10,13,12,11,18,9,12,10,12,9,5,9,13,10,13,15,14,14,8,9,9,14,11,13,15,12,7,5
31.585,35,62,260,875,1330,1743,2021,1785,1623,1600,1425,1274,1109,1005,982,844,775,701,556,538,459,392,293,229,154,95,65,24,11,9,4,8,6,10,12,8,7,12,15,7,15,12,14,10,10,10,13,5,11,14,7,16,15,9,11,14,4,14,11,10,17,14,9,7
31.59,31,51,171,926,1404,1640,1954,1906,1787,1573,1380,1234,1066,1053,939,870,805,654,600,532,456,388,273,223,169,103,63,23,11,9,10,2,7,12,7,10,8,11,9,11,7,16,15,10,14,7,15,10,7,6,11,11,20,10,16,6,10,13,11,14,8,15,15,8
31.595,32,57,87,720,1517,1795,1909,1995,1833,1645,1412,1147,1117,971,937,893,756,692,569,536,453,385,295,212,161,101,65,24,14,5,4,12,3,7,13,7,9,8,12,7,9,10,12,19,16,6,10,11,12,7,9,9,15,14,15,10,8,15,10,11,10,13,14,10
31.6,40,62,151,856,1483,1642,1834,1983,1906,1596,1381,1193,1107,1005,958,879,777,689,571,505,497,367,293,225,169,94,66,31,13,7,10,5,10,2,8,13,7,8,11,8,11,5,8,17,16,15,9,9,7,12,7,13,7,19,9,15,11,11,13,12,11,12,11,9
31.605,31,58,164,629,1534,1763,1978,2097,1829,1635,1303,1212,1090,996,942,854,735,708,569,495,478,365,310,240,166,103,73,33,16,13,6,9,7,8,2,11,13,6,7,10,9,10,4,14,13,15,13,12,7,10,9,14,6,10,13,15,8,16,13,13,10,11,11,10
31.61,32,69,206,886,1273,1761,1979,2009,1842,1633,1342,1168,1112,1009,938,847,781,646,606,514,473,402,288,213,181,113,70,34,18,11,11,4,12,8,5,4,6,12,8,8,11,6,10,8,12,15,12,20,8,6,10,11,13,6,8,20,9,11,18,8,14,9,14,7
31.615,27,55,148,671,1521,1891,1966,2042,1776,1599,1415,1172,1113,996,893,835,754,682,603,529,459,369,328,245,154,127,50,34,23,13,8,10,7,7,9,4,4,5,15,8,7,7,11,8,14,14,14,10,12,12,8,10,10,10,9,14,16,9,15,12,8,14,11,8
31.62,27,51,273,710,1212,2058,1996,1973,1715,1575,1431,1273,1089,1015,898,889,748,680,580,521,455,400,321,226,170,107,68,23,20,15,11,7,9,10,6,11,3,2,11,9,9,9,11,3,10,15,11,14,15,11,9,11,9,7,12,9,13,17,11,11,15,9,9,12
31.625,30,59,88,716,1421,1985,2071,1973,1765,1545,1413,1232,1120,1014,903,912,737,675,607,523,458,384,296,246,164,110,62,22,19,11,10,14,5,9,8,8,10,4,2,9,12,8,10,9,6,6,16,13,10,15,14,12,6,13,4,16,5,11,16,12,18,7,14,6
31.63,31,51,142,648,1653,1890,1893,1989,1835,1559,1351,1222,1107,1027,947,894,762,674,621,535,447,371,317,230,170,108,62,21,14,20,5,10,14,7,7,9,8,11,3,5,11,9,7,9,11,6,8,13,15,7,16,15,11,9,8,6,10,8,15,12,15,15,6,14
31.635,35,59,74,639,1424,1983,2143,2069,1700,1587,1367,1282,1110,1044,925,879,769,640,638,520,456,354,317,238,180,106,44,21,18,11,11,14,8,11,12,3,11,8,7,5,5,7,12,9,11,9,3,11,12,15,12,11,14,11,7,12,7,6,13,11,16,10,16,6
31.64,21,61,104,568,1621,2020,1999,1950,1733,1603,1402,1256,1104,1013,980,865,771,705,611,521,454,392,291,231,170,106,57,21,10,10,12,7,16,8,12,10,7,8,9,9,5,6,6,6,15,12,6,5,13,8,18,12,13,13,7,6,13,8,7,13,11,15,15,8
31.645,28,51,67,793,1451,1836,2090,2068,1777,1553,1376,1278,1152,1018,938,827,791,675,626,513,455,386,306,251,174,98,53,26,13,6,15,11,6,7,15,16,6,5,11,7,6,8,4,10,7,13,10,9,4,10,12,14,15,10,15,5,11,8,9,8,11,17,13,12
31.65,40,66,127,607,1422,1909,2190,1994,1794,1595,1371,1284,1153,1055,965,840,731,701,656,499,428,381,286,253,180,108,49,25,11,10,12,9,11,8,10,15,9,7,7,10,7,4,8,10,2,13,9,12,10,3,14,11,17,12,7,15,7,6,12,6,13,12,12,11
31.655,43,71,172,629,1509,1866,2091,1967,1767,1624,1426,1316,1124,1061,962,798,749,689,606,556,387,369,336,258,153,132,60,24,16,8,12,8,8,11,9,8,16,11,5,9,10,5,8,9,6,6,10,13,10,5,8,14,11,11,14,8,10,12,11,7,8,11,12,12
31.66,40,71,132,743,1496,1855,2056,1936,1815,1604,1412,1332,1200,1030,967,813,732,687,598,536,397,378,317,250,179,127,68,29,14,9,8,13,4,10,6,12,9,11,12,9,6,10,9,8,6,7,5,14,9,10,9,5,14,11,10,11,15,8,11,13,8,7,8,11
31.665,35,63,157,688,1486,1934,1956,1941,1853,1635,1471,1321,1145,1096,935,846,723,698,602,535,391,396,283,254,183,115,66,30,17,5,8,11,5,6,12,10,8,13,10,9,10,6,9,10,7,8,6,7,10,10,15,2,9,11,13,10,18,6,14,9,13,5,8,7
31.67,36,50,184,844,1412,1934,1928,1920,1817,1671,1459,1286,1124,1017,970,847,749,695,628,521,430,346,315,247,201,114,78,34,17,10,8,5,11,7,3,13,9,11,11,10,13,8,8,12,8,9,6,4,11,9,11,8,8,14,7,7,12,18,8,9,15,9,4,9
31.675,22,57,253,853,1569,1857,1885,1844,1783,1601,1453,1320,1132,1054,963,830,753,705,622,533,429,369,324,237,191,120,65,51,22,12,11,7,8,9,5,8,7,13,9,13,9,13,7,8,14,8,8,5,6,11,9,8,14,5,11,9,6,12,19,8,11,14,7,5
